date,code,action,shares,price,cost,commission,reason,pnl
2025-07-08 00:00:00,600089,BUY,1500,12.35,18543.524999999998,5.563057499999998,AUTO,
2025-07-08 00:00:00,600031,BUY,600,18.81,11297.285999999998,3.389185799999999,AUTO,
2025-07-08 00:00:00,600176,BUY,1500,12.35,18543.524999999998,5.563057499999998,AUTO,
2025-07-08 00:00:00,601868,BUY,8300,2.25,18693.674999999996,5.608102499999998,AUTO,
2025-07-08 00:00:00,600515,BUY,5100,3.65,18633.614999999998,5.590084499999999,AUTO,
2025-07-08 00:00:00,300316,BUY,400,28.0,11211.199999999999,3.3633599999999992,AUTO,
2025-07-08 00:00:00,000157,BUY,1800,6.92,12468.455999999998,3.740536799999999,AUTO,
2025-07-08 00:00:00,601012,BUY,1100,16.47,18135.117,5.440535099999999,AUTO,
2025-07-08 00:00:00,600905,BUY,4300,4.26,18336.317999999996,5.500895399999998,AUTO,
2025-07-08 00:00:00,000425,BUY,1500,8.26,12402.39,3.7207169999999996,AUTO,
2025-07-08 00:00:00,000617,BUY,2100,8.6,18078.059999999998,5.423417999999999,AUTO,
2025-07-08 00:00:00,600023,BUY,3500,5.3,18568.549999999996,5.570564999999998,AUTO,
2025-07-11 00:00:00,000617,TAKE_PROFIT,600,9.61,7.49,,,0.1174
2025-07-21 00:00:00,601868,TAKE_PROFIT,2400,2.52,7.85,,,0.12
2025-07-22 00:00:00,000157,TAKE_PROFIT,500,7.89,5.12,,,0.1402
2025-07-22 00:00:00,000425,TAKE_PROFIT,400,9.15,4.75,,,0.1077
2025-07-22 00:00:00,600031,TAKE_PROFIT,100,20.94,2.72,,,0.1132
2025-07-22 00:00:00,600089,TAKE_PROFIT,400,14.44,7.5,,,0.1692
2025-07-22 00:00:00,601868,TAKE_PROFIT,1700,2.78,6.14,,,0.2356
2025-07-24 00:00:00,600515,TAKE_PROFIT,1500,4.14,8.06,,,0.1342
2025-07-24 00:00:00,601868,TAKE_PROFIT,4200,2.98,16.25,,,0.3244
2025-07-29 00:00:00,000157,HOLDING_DECAY,400,7.39,3.84,,,0.0679
2025-07-29 00:00:00,000425,HOLDING_DECAY,400,8.58,4.46,,,0.0387
2025-07-29 00:00:00,000617,HOLDING_DECAY,500,9.71,6.31,,,0.1291
2025-07-29 00:00:00,300316,HOLDING_DECAY,200,29.13,7.57,,,0.0404
2025-07-29 00:00:00,600023,HOLDING_DECAY,1100,5.15,7.36,,,-0.0283
2025-07-29 00:00:00,600031,HOLDING_DECAY,200,19.93,5.18,,,0.0595
