date,code,action,shares,price,cost,commission,reason,pnl
2025-07-08 00:00:00,600089,BUY,1000,12.35,12362.349999999997,3.708704999999999,AUTO,
2025-07-08 00:00:00,600031,BUY,600,18.81,11297.285999999998,3.389185799999999,AUTO,
2025-07-08 00:00:00,300316,BUY,400,28.0,11211.199999999999,3.3633599999999992,AUTO,
2025-07-08 00:00:00,601868,BUY,8800,2.25,19819.799999999996,5.9459399999999984,AUTO,
2025-07-08 00:00:00,600176,BUY,1600,12.35,19779.759999999995,5.933927999999998,AUTO,
2025-07-08 00:00:00,000157,BUY,1800,6.92,12468.455999999998,3.740536799999999,AUTO,
2025-07-08 00:00:00,600905,BUY,2900,4.26,12366.353999999998,3.709906199999999,AUTO,
2025-07-08 00:00:00,600515,BUY,5400,3.65,19729.709999999995,5.918912999999998,AUTO,
2025-07-08 00:00:00,601012,BUY,700,16.47,11540.528999999999,3.4621586999999994,AUTO,
2025-07-08 00:00:00,000425,BUY,1500,8.26,12402.39,3.7207169999999996,AUTO,
2025-07-08 00:00:00,601618,BUY,6700,2.97,19918.898999999998,5.975669699999999,AUTO,
2025-07-08 00:00:00,601877,BUY,500,23.37,11696.685,3.5090054999999993,AUTO,
2025-07-21 00:00:00,601868,TAKE_PROFIT,2600,2.52,8.51,,,0.12
2025-07-22 00:00:00,000157,TAKE_PROFIT,500,7.89,5.12,,,0.1402
2025-07-22 00:00:00,000425,TAKE_PROFIT,400,9.15,4.75,,,0.1077
2025-07-22 00:00:00,600031,TAKE_PROFIT,100,20.94,2.72,,,0.1132
2025-07-22 00:00:00,600089,TAKE_PROFIT,300,14.44,5.63,,,0.1692
2025-07-22 00:00:00,601868,TAKE_PROFIT,1800,2.78,6.5,,,0.2356
2025-07-24 00:00:00,600515,TAKE_PROFIT,1600,4.14,8.6,,,0.1342
2025-07-24 00:00:00,601868,TAKE_PROFIT,4400,2.98,17.03,,,0.3244
2025-07-29 00:00:00,000157,HOLDING_DECAY,400,7.39,3.84,,,0.0679
2025-07-29 00:00:00,000425,HOLDING_DECAY,400,8.58,4.46,,,0.0387
2025-07-29 00:00:00,300316,HOLDING_DECAY,200,29.13,7.57,,,0.0404
2025-07-29 00:00:00,600031,HOLDING_DECAY,200,19.93,5.18,,,0.0595
2025-07-29 00:00:00,600089,HOLDING_DECAY,300,14.02,5.46,,,0.1352
2025-07-29 00:00:00,600176,HOLDING_DECAY,500,12.49,8.11,,,0.0113
2025-07-29 00:00:00,600515,HOLDING_DECAY,1200,4.14,6.45,,,0.1342
2025-07-29 00:00:00,600905,HOLDING_DECAY,900,4.29,5.01,,,0.007
2025-07-29 00:00:00,601012,HOLDING_DECAY,300,16.56,6.45,,,0.0055
2025-07-29 00:00:00,601618,HOLDING_DECAY,2100,3.07,8.37,,,0.0337
2025-07-29 00:00:00,601877,HOLDING_DECAY,200,23.5,6.1,,,0.0056
2025-07-30 00:00:00,000157,HOLDING_DECAY,300,7.32,2.85,,,0.0578
2025-07-30 00:00:00,000425,HOLDING_DECAY,300,8.6,3.35,,,0.0412
2025-07-30 00:00:00,300316,HOLDING_DECAY,100,28.64,3.72,,,0.0229
2025-07-30 00:00:00,600031,HOLDING_DECAY,100,19.94,2.59,,,0.0601
2025-07-30 00:00:00,600089,HOLDING_DECAY,200,13.84,3.59,,,0.1206
