date,code,action,shares,price,cost,commission,reason,pnl
2021-07-05 00:00:00,600018,BUY,3700,4.41,16333.316999999997,4.899995099999999,AUTO,
2021-07-05 00:00:00,600161,BUY,600,25.74,15459.443999999996,4.637833199999998,AUTO,
2021-07-05 00:00:00,600023,BUY,5300,3.12,16552.536,4.9657608,AUTO,
2021-07-05 00:00:00,601669,BUY,4700,3.51,16513.496999999996,4.954049099999998,AUTO,
2021-07-05 00:00:00,600026,BUY,2800,5.79,16228.211999999998,4.868463599999999,AUTO,
2021-07-05 00:00:00,000630,BUY,6500,2.56,16656.64,4.996992,AUTO,
2021-07-05 00:00:00,603993,BUY,3200,5.07,16240.223999999998,4.872067199999999,AUTO,
2021-07-05 00:00:00,600111,BUY,700,22.12,15499.483999999999,4.649845199999999,AUTO,
2021-07-05 00:00:00,600845,BUY,500,28.37,14199.184999999998,4.259755499999999,AUTO,
2021-07-05 00:00:00,603195,BUY,200,65.8,13173.159999999998,3.951947999999999,AUTO,
2021-07-05 00:00:00,000999,BUY,1100,14.23,15668.652999999998,4.700595899999999,AUTO,
2021-07-05 00:00:00,002049,BUY,100,110.43,11054.043,3.3162128999999996,AUTO,
2021-07-07 00:00:00,600111,TAKE_PROFIT,200,24.51,6.37,,,0.108
2021-07-07 00:00:00,603993,TAKE_PROFIT,900,5.66,6.62,,,0.1164
2021-07-09 00:00:00,600111,TAKE_PROFIT,100,28.97,3.76,,,0.3097
2021-07-12 00:00:00,600111,TAKE_PROFIT,400,31.86,16.55,,,0.4403
2021-07-12 00:00:00,600161,TAKE_PROFIT,100,29.52,3.83,,,0.1469
2021-07-12 00:00:00,603993,TAKE_PROFIT,600,6.3,4.91,,,0.2426
2021-07-21 00:00:00,000630,TAKE_PROFIT,1900,2.83,6.98,,,0.1055
2021-07-23 00:00:00,000630,TAKE_PROFIT,1300,3.27,5.52,,,0.2773
2021-07-23 00:00:00,601669,TAKE_PROFIT,1400,3.99,7.25,,,0.1368
2021-07-26 00:00:00,603993,TAKE_PROFIT,1700,6.65,14.68,,,0.3116
2021-07-26 00:00:00,000630,HOLDING_DECAY,1000,3.23,4.19,,,0.2617
2021-07-26 00:00:00,000999,HOLDING_DECAY,400,12.7,6.6,,,-0.1075
2021-07-26 00:00:00,002049,HOLDING_DECAY,100,126.93,16.48,,,0.1494
2021-07-26 00:00:00,600018,HOLDING_DECAY,1200,4.42,6.89,,,0.0023
2021-07-26 00:00:00,600023,HOLDING_DECAY,1600,2.96,6.15,,,-0.0513
2021-07-26 00:00:00,600026,HOLDING_DECAY,900,5.03,5.88,,,-0.1313
2021-07-26 00:00:00,600161,HOLDING_DECAY,200,25.9,6.73,,,0.0062
2021-07-26 00:00:00,600845,HOLDING_DECAY,200,30.07,7.81,,,0.0599
2021-07-26 00:00:00,601669,HOLDING_DECAY,1000,4.19,5.44,,,0.1937
2021-07-26 00:00:00,603195,HOLDING_DECAY,100,60.05,7.8,,,-0.0874
2021-07-27 00:00:00,000630,HOLDING_DECAY,700,3.28,2.98,,,0.2812
2021-07-27 00:00:00,000999,HOLDING_DECAY,300,12.5,4.87,,,-0.1216
2021-07-27 00:00:00,600018,HOLDING_DECAY,800,4.32,4.49,,,-0.0204
2021-07-27 00:00:00,600023,HOLDING_DECAY,1200,2.96,4.61,,,-0.0513
2021-07-27 00:00:00,600026,HOLDING_DECAY,600,5.0,3.9,,,-0.1364
2021-07-27 00:00:00,600161,HOLDING_DECAY,100,25.23,3.28,,,-0.0198
2021-07-27 00:00:00,600845,HOLDING_DECAY,100,31.76,4.12,,,0.1195
2021-07-27 00:00:00,601669,HOLDING_DECAY,700,4.14,3.76,,,0.1795
2021-07-27 00:00:00,603195,HOLDING_DECAY,100,56.83,7.38,,,-0.1363
2021-07-28 00:00:00,000630,HOLDING_DECAY,500,3.16,2.05,,,0.2344
2021-07-28 00:00:00,000999,HOLDING_DECAY,200,12.5,3.25,,,-0.1216
2021-07-28 00:00:00,600018,HOLDING_DECAY,600,4.32,3.37,,,-0.0204
2021-07-28 00:00:00,600023,HOLDING_DECAY,800,2.94,3.05,,,-0.0577
2021-07-28 00:00:00,600026,HOLDING_DECAY,400,5.01,2.6,,,-0.1347
2021-07-28 00:00:00,600161,HOLDING_DECAY,100,25.05,3.25,,,-0.0268
